# Time-averaged data for fix 3
tstep t T P density a b c Etot Eke Epe Epair
44050 276200 126.101 72.6759 1.1967 38.1275 38.1275 38.1275 -760.024 375.508 -1135.53 -1135.53
44075 276300 124.517 151.328 1.20373 38.0531 38.0531 38.0531 -758.008 370.789 -1128.8 -1128.8
44100 276400 131.79 185.717 1.20559 38.0336 38.0336 38.0336 -733.795 392.448 -1126.24 -1126.24
44125 276500 132.685 110.169 1.19899 38.1032 38.1032 38.1032 -736.642 395.112 -1131.75 -1131.75
44150 276600 127.002 69.1762 1.1903 38.1957 38.1957 38.1957 -748.168 378.19 -1126.36 -1126.36
44175 276700 128.288 50.2256 1.18426 38.2606 38.2606 38.2606 -742.525 382.018 -1124.54 -1124.54
44200 276800 132.806 118.72 1.18265 38.278 38.278 38.278 -717.95 395.473 -1113.42 -1113.42
44225 276900 131.968 144.687 1.17918 38.3155 38.3155 38.3155 -712.799 392.978 -1105.78 -1105.78
44250 277000 129.498 103.454 1.17066 38.4081 38.4081 38.4081 -717.744 385.622 -1103.37 -1103.37
44275 277100 127.514 62.2867 1.16088 38.5157 38.5157 38.5157 -718.179 379.715 -1097.89 -1097.89
44300 277200 133.361 29.7074 1.15448 38.5868 38.5868 38.5868 -700.922 397.127 -1098.05 -1098.05
44325 277300 137.192 64.4123 1.15461 38.5853 38.5853 38.5853 -684.181 408.534 -1092.72 -1092.72
44350 277400 127.047 90.9079 1.1593 38.5332 38.5332 38.5332 -710.523 378.323 -1088.85 -1088.85
44375 277500 128.491 94.5333 1.16654 38.4533 38.4533 38.4533 -716.249 382.625 -1098.87 -1098.87
44400 277600 129.748 173.149 1.17555 38.3548 38.3548 38.3548 -709.897 386.367 -1096.26 -1096.26
44425 277700 132.323 203.935 1.17855 38.3222 38.3222 38.3222 -701.278 394.034 -1095.31 -1095.31
44450 277800 132.808 115.416 1.17042 38.4108 38.4108 38.4108 -706.628 395.48 -1102.11 -1102.11
44475 277900 124.68 21.596 1.1568 38.5609 38.5609 38.5609 -726.762 371.276 -1098.04 -1098.04
44500 278000 126.603 -19.931 1.14834 38.6554 38.6554 38.6554 -718.78 377.001 -1095.78 -1095.78
44525 278100 129.133 60.0174 1.15126 38.6226 38.6226 38.6226 -699.929 384.535 -1084.46 -1084.46
44550 278200 131.358 112.414 1.16038 38.5213 38.5213 38.5213 -695.401 391.163 -1086.56 -1086.56
44575 278300 132.197 137.602 1.17009 38.4144 38.4144 38.4144 -700.745 393.661 -1094.41 -1094.41
44600 278400 127.904 143.93 1.17645 38.3451 38.3451 38.3451 -717.815 380.876 -1098.69 -1098.69
44625 278500 127.857 118.18 1.17867 38.321 38.321 38.321 -724.814 380.737 -1105.55 -1105.55
44650 278600 133.217 82.41 1.17904 38.3169 38.3169 38.3169 -718.287 396.698 -1114.99 -1114.99
44675 278700 135.198 119.677 1.18055 38.3006 38.3006 38.3006 -708.306 402.596 -1110.9 -1110.9
44700 278800 126.594 150.99 1.18025 38.3038 38.3038 38.3038 -723.854 376.975 -1100.83 -1100.83
44725 278900 128.667 69.2366 1.17524 38.3582 38.3582 38.3582 -727.147 383.148 -1110.29 -1110.29
44750 279000 132.08 52.6393 1.17258 38.3872 38.3872 38.3872 -717.749 393.311 -1111.06 -1111.06
44775 279100 132.733 107.581 1.17469 38.3642 38.3642 38.3642 -708.414 395.255 -1103.67 -1103.67
44800 279200 133.509 119.796 1.17641 38.3455 38.3455 38.3455 -705.787 397.568 -1103.36 -1103.36
44825 279300 130.268 58.0824 1.17677 38.3416 38.3416 38.3416 -726.449 387.915 -1114.36 -1114.36
44850 279400 127.973 54.1357 1.18131 38.2924 38.2924 38.2924 -740.373 381.081 -1121.45 -1121.45
44875 279500 129.081 121.016 1.19079 38.1905 38.1905 38.1905 -738.161 384.382 -1122.54 -1122.54
44900 279600 133.395 167.157 1.19892 38.104 38.104 38.104 -728.137 397.226 -1125.36 -1125.36
44925 279700 133.721 169.725 1.20018 38.0906 38.0906 38.0906 -726.532 398.199 -1124.73 -1124.73
44950 279800 124.215 135.322 1.19352 38.1614 38.1614 38.1614 -745.28 369.891 -1115.17 -1115.17
44975 279900 129.077 24.5811 1.18357 38.268 38.268 38.268 -740.3 384.368 -1124.67 -1124.67
45000 280000 134.191 9.41427 1.18054 38.3007 38.3007 38.3007 -725.09 399.598 -1124.69 -1124.69
45025 280100 128.357 108.369 1.18634 38.2381 38.2381 38.2381 -728.35 382.227 -1110.58 -1110.58
45050 280200 126.499 117.308 1.1926 38.1711 38.1711 38.1711 -741.592 376.694 -1118.29 -1118.29
45075 280300 127.683 88.3961 1.19743 38.1198 38.1198 38.1198 -750.495 380.217 -1130.71 -1130.71
45100 280400 128.369 124.864 1.20343 38.0563 38.0563 38.0563 -749.1 382.261 -1131.36 -1131.36
45125 280500 134.277 151.747 1.2072 38.0166 38.0166 38.0166 -734.607 399.854 -1134.46 -1134.46
45150 280600 130.789 186.496 1.2049 38.0409 38.0409 38.0409 -733.071 389.467 -1122.54 -1122.54
45175 280700 126.633 80.6316 1.1944 38.152 38.152 38.152 -749.84 377.09 -1126.93 -1126.93
45200 280800 122.861 22.5185 1.18478 38.2549 38.2549 38.2549 -757.875 365.858 -1123.73 -1123.73
45225 280900 129.371 70.1296 1.1825 38.2795 38.2795 38.2795 -729.411 385.245 -1114.66 -1114.66
45250 281000 133.188 79.6282 1.18389 38.2645 38.2645 38.2645 -719.585 396.61 -1116.19 -1116.19
45275 281100 129.457 110.318 1.18715 38.2295 38.2295 38.2295 -727.229 385.501 -1112.73 -1112.73
45300 281200 129.564 77.3894 1.19071 38.1913 38.1913 38.1913 -739.652 385.819 -1125.47 -1125.47
45325 281300 126.469 100.864 1.19634 38.1313 38.1313 38.1313 -750.536 376.602 -1127.14 -1127.14
45350 281400 131.094 96.5266 1.20302 38.0606 38.0606 38.0606 -748.592 390.377 -1138.97 -1138.97
45375 281500 133.444 145.515 1.21029 37.9842 37.9842 37.9842 -742.392 397.372 -1139.76 -1139.76
45400 281600 129.532 154.816 1.21379 37.9477 37.9477 37.9477 -755.212 385.725 -1140.94 -1140.94
45425 281700 124.234 144.96 1.21099 37.977 37.977 37.977 -765.888 369.948 -1135.84 -1135.84
45450 281800 130.505 102.007 1.20262 38.0648 38.0648 38.0648 -747.745 388.622 -1136.37 -1136.37
45475 281900 129.36 103.147 1.19186 38.179 38.179 38.179 -737.256 385.212 -1122.47 -1122.47
45500 282000 129.059 55.5435 1.17977 38.3091 38.3091 38.3091 -731.807 384.316 -1116.12 -1116.12
45525 282100 131.314 7.56496 1.17145 38.3996 38.3996 38.3996 -724.101 391.032 -1115.13 -1115.13
45550 282200 131.37 22.4023 1.17267 38.3861 38.3861 38.3861 -723.224 391.198 -1114.42 -1114.42
45575 282300 125.991 98.3869 1.18258 38.2787 38.2787 38.2787 -735.908 375.179 -1111.09 -1111.09
45600 282400 127.222 164.165 1.19373 38.1591 38.1591 38.1591 -734.738 378.845 -1113.58 -1113.58
45625 282500 135.364 180.272 1.19883 38.1049 38.1049 38.1049 -718.428 403.092 -1121.52 -1121.52
45650 282600 129.721 173.021 1.19504 38.1451 38.1451 38.1451 -728.423 386.287 -1114.71 -1114.71
45675 282700 126.071 47.5446 1.18405 38.2628 38.2628 38.2628 -746.546 375.417 -1121.96 -1121.96
45700 282800 126.992 17.236 1.17714 38.3376 38.3376 38.3376 -741.034 378.162 -1119.2 -1119.2
45725 282900 134.196 108.986 1.17819 38.3261 38.3261 38.3261 -709.932 399.613 -1109.54 -1109.54
45750 283000 129.992 167.046 1.17857 38.322 38.322 38.322 -712.603 387.095 -1099.7 -1099.7
45775 283100 132.411 56.5928 1.1729 38.3836 38.3836 38.3836 -720.573 394.297 -1114.87 -1114.87
45800 283200 124.508 39.142 1.17055 38.4094 38.4094 38.4094 -739.191 370.762 -1109.95 -1109.95
45825 283300 126.012 88.1659 1.1745 38.3663 38.3663 38.3663 -729.952 375.242 -1105.19 -1105.19
45850 283400 131.462 127.128 1.18032 38.303 38.303 38.303 -715.063 391.472 -1106.54 -1106.54
45875 283500 131.591 141.115 1.18385 38.265 38.265 38.265 -716.486 391.857 -1108.34 -1108.34
45900 283600 129.757 106.069 1.18323 38.2716 38.2716 38.2716 -727.404 386.394 -1113.8 -1113.8
45925 283700 126.135 75.1315 1.18136 38.2918 38.2918 38.2918 -739.817 375.61 -1115.43 -1115.43
45950 283800 128.721 76.4492 1.1818 38.2871 38.2871 38.2871 -733.444 383.308 -1116.75 -1116.75
45975 283900 137.71 98.6225 1.18509 38.2517 38.2517 38.2517 -710.092 410.076 -1120.17 -1120.17
46000 284000 132.049 117.77 1.18917 38.2079 38.2079 38.2079 -725.817 393.218 -1119.04 -1119.04
46025 284100 130.615 93.3177 1.19259 38.1712 38.1712 38.1712 -739.787 388.949 -1128.74 -1128.74
46050 284200 131.187 78.5615 1.19723 38.1218 38.1218 38.1218 -747.116 390.651 -1137.77 -1137.77
46075 284300 128.412 105.605 1.20514 38.0383 38.0383 38.0383 -759.04 382.388 -1141.43 -1141.43
46100 284400 125.694 167.865 1.21364 37.9493 37.9493 37.9493 -764.103 374.296 -1138.4 -1138.4
46125 284500 134.531 202.278 1.21556 37.9293 37.9293 37.9293 -735.741 400.612 -1136.35 -1136.35
46150 284600 133.428 156.169 1.20651 38.0239 38.0239 38.0239 -733.645 397.325 -1130.97 -1130.97
46175 284700 127.775 38.1246 1.19102 38.1881 38.1881 38.1881 -749.304 380.491 -1129.8 -1129.8
46200 284800 126.932 -26.6808 1.18186 38.2864 38.2864 38.2864 -752.648 377.982 -1130.63 -1130.63
46225 284900 131.191 63.7887 1.18525 38.2499 38.2499 38.2499 -729.735 390.664 -1120.4 -1120.4
46250 285000 133.223 160.012 1.19286 38.1684 38.1684 38.1684 -717.359 396.716 -1114.07 -1114.07
46275 285100 131.669 149.944 1.1947 38.1488 38.1488 38.1488 -725.898 392.088 -1117.99 -1117.99
46300 285200 127.786 93.3305 1.19099 38.1883 38.1883 38.1883 -740.365 380.525 -1120.89 -1120.89
46325 285300 126.162 74.6786 1.18787 38.2217 38.2217 38.2217 -743.861 375.69 -1119.55 -1119.55
46350 285400 132.99 130.012 1.18658 38.2356 38.2356 38.2356 -714.327 396.022 -1110.35 -1110.35
46375 285500 135.926 81.8359 1.18291 38.2751 38.2751 38.2751 -710.759 404.764 -1115.52 -1115.52
46400 285600 131.837 8.17946 1.1814 38.2914 38.2914 38.2914 -734.101 392.589 -1126.69 -1126.69
46425 285700 126.668 72.2049 1.18867 38.2132 38.2132 38.2132 -746.395 377.196 -1123.59 -1123.59
46450 285800 129.484 162.457 1.19939 38.099 38.099 38.099 -739.161 385.581 -1124.74 -1124.74
46475 285900 134.498 200.576 1.20373 38.0531 38.0531 38.0531 -724.929 400.511 -1125.44 -1125.44
46500 286000 131.79 135.452 1.19776 38.1162 38.1162 38.1162 -733.721 392.45 -1126.17 -1126.17
46525 286100 124.736 31.7437 1.18804 38.2199 38.2199 38.2199 -756.661 371.443 -1128.1 -1128.1
46550 286200 127.067 24.6476 1.1849 38.2536 38.2536 38.2536 -747.303 378.385 -1125.69 -1125.69
46575 286300 129.688 106.612 1.18941 38.2052 38.2052 38.2052 -730.434 386.189 -1116.62 -1116.62
46600 286400 134.348 102.055 1.19429 38.1531 38.1531 38.1531 -725.193 400.064 -1125.26 -1125.26
46625 286500 130.48 100.223 1.19882 38.105 38.105 38.105 -738.853 388.548 -1127.4 -1127.4
46650 286600 128.644 110.445 1.20336 38.057 38.057 38.057 -745.51 383.079 -1128.59 -1128.59
46675 286700 130.422 116.953 1.20698 38.019 38.019 38.019 -744.247 388.374 -1132.62 -1132.62
46700 286800 132.324 109.258 1.20869 38.001 38.001 38.001 -744.707 394.039 -1138.75 -1138.75
46725 286900 125.174 134.477 1.20851 38.0029 38.0029 38.0029 -759.995 372.747 -1132.74 -1132.74
46750 287000 121.1 89.4741 1.20544 38.0351 38.0351 38.0351 -776.308 360.615 -1136.92 -1136.92
46775 287100 130.567 71.5282 1.2029 38.0619 38.0619 38.0619 -751.928 388.808 -1140.74 -1140.74
46800 287200 128.846 131.669 1.20253 38.0658 38.0658 38.0658 -744.902 383.68 -1128.58 -1128.58
46825 287300 128.139 169.908 1.19861 38.1073 38.1073 38.1073 -735.766 381.575 -1117.34 -1117.34
46850 287400 134.293 96.0194 1.18724 38.2285 38.2285 38.2285 -720.723 399.902 -1120.63 -1120.63
46875 287500 129.912 45.5069 1.17482 38.3627 38.3627 38.3627 -727.031 386.857 -1113.89 -1113.89
46900 287600 122.257 46.6008 1.16753 38.4424 38.4424 38.4424 -739.178 364.059 -1103.24 -1103.24
46925 287700 131.091 76.3859 1.16561 38.4636 38.4636 38.4636 -710.512 390.367 -1100.88 -1100.88
46950 287800 134.355 89.4972 1.16657 38.453 38.453 38.453 -701.647 400.086 -1101.73 -1101.73
46975 287900 129.53 86.0683 1.1691 38.4252 38.4252 38.4252 -717.959 385.717 -1103.68 -1103.68
47000 288000 125.679 111.808 1.17321 38.3803 38.3803 38.3803 -727.827 374.251 -1102.08 -1102.08
47025 288100 131.589 119.631 1.17693 38.3399 38.3399 38.3399 -716.147 391.85 -1108 -1108
47050 288200 133.127 169.155 1.17777 38.3307 38.3307 38.3307 -701.329 396.43 -1097.76 -1097.76
47075 288300 136.109 97.4545 1.17198 38.3937 38.3937 38.3937 -698.483 405.308 -1103.79 -1103.79
47100 288400 125.408 40.0076 1.16541 38.4658 38.4658 38.4658 -727.72 373.442 -1101.16 -1101.16
47125 288500 128.603 7.75124 1.16469 38.4737 38.4737 38.4737 -725.078 382.958 -1108.04 -1108.04
47150 288600 135.352 29.5324 1.17456 38.3656 38.3656 38.3656 -716.841 403.054 -1119.9 -1119.9
47175 288700 128.175 169.134 1.19268 38.1703 38.1703 38.1703 -733.159 381.682 -1114.84 -1114.84
47200 288800 128.599 210.385 1.20549 38.0347 38.0347 38.0347 -743.638 382.945 -1126.58 -1126.58
47225 288900 129.529 201.052 1.20641 38.0249 38.0249 38.0249 -743.834 385.716 -1129.55 -1129.55
47250 289000 131.56 95.3259 1.1968 38.1265 38.1265 38.1265 -744.346 391.763 -1136.11 -1136.11
47275 289100 128.437 38.588 1.18717 38.2292 38.2292 38.2292 -748.649 382.465 -1131.11 -1131.11
47300 289200 127.191 60.4942 1.1836 38.2677 38.2677 38.2677 -742.105 378.752 -1120.86 -1120.86
47325 289300 132.45 104.452 1.18421 38.261 38.261 38.261 -722.607 394.415 -1117.02 -1117.02
47350 289400 130.818 146.597 1.18436 38.2595 38.2595 38.2595 -720.647 389.554 -1110.2 -1110.2
47375 289500 131.151 99.3516 1.18013 38.3052 38.3052 38.3052 -724.341 390.547 -1114.89 -1114.89
47400 289600 128.342 73.249 1.17525 38.3581 38.3581 38.3581 -728.4 382.182 -1110.58 -1110.58
47425 289700 129.851 45.1896 1.17342 38.378 38.378 38.378 -726.184 386.675 -1112.86 -1112.86
47450 289800 130.92 54.9064 1.1775 38.3336 38.3336 38.3336 -726.061 389.857 -1115.92 -1115.92
47475 289900 130.088 106.097 1.18674 38.2338 38.2338 38.2338 -729.58 387.38 -1116.96 -1116.96
47500 290000 127.79 157.392 1.19594 38.1356 38.1356 38.1356 -735.825 380.536 -1116.36 -1116.36
47525 290100 127.076 143.27 1.19993 38.0932 38.0932 38.0932 -745.293 378.41 -1123.7 -1123.7
47550 290200 127.612 125.421 1.1992 38.101 38.101 38.101 -747.389 380.007 -1127.4 -1127.4
47575 290300 130.919 127.983 1.19495 38.1462 38.1462 38.1462 -733.248 389.854 -1123.1 -1123.1
47600 290400 135.082 76.3591 1.18755 38.2252 38.2252 38.2252 -724.412 402.251 -1126.66 -1126.66
47625 290500 126.403 65.0117 1.18094 38.2963 38.2963 38.2963 -740.6 376.407 -1117.01 -1117.01
47650 290600 127.328 15.9562 1.17772 38.3312 38.3312 38.3312 -744.857 379.16 -1124.02 -1124.02
47675 290700 135.554 89.1882 1.18263 38.2781 38.2781 38.2781 -717.049 403.656 -1120.7 -1120.7
47700 290800 135.254 160.147 1.19077 38.1907 38.1907 38.1907 -715.887 402.764 -1118.65 -1118.65
47725 290900 129.937 149.428 1.19455 38.1503 38.1503 38.1503 -736.804 386.931 -1123.73 -1123.73
47750 291000 127.324 131.542 1.19276 38.1695 38.1695 38.1695 -743.19 379.148 -1122.34 -1122.34
47775 291100 129.748 96.1517 1.18658 38.2356 38.2356 38.2356 -734.904 386.367 -1121.27 -1121.27
47800 291200 134.09 65.0018 1.17917 38.3155 38.3155 38.3155 -720.531 399.296 -1119.83 -1119.83
47825 291300 130.403 110.802 1.17362 38.3758 38.3758 38.3758 -714.546 388.317 -1102.86 -1102.86
47850 291400 130.281 121.87 1.16647 38.4541 38.4541 38.4541 -704.967 387.955 -1092.92 -1092.92
47875 291500 132.976 83.1369 1.15626 38.567 38.567 38.567 -693.547 395.979 -1089.53 -1089.53
47900 291600 131.243 32.1342 1.14715 38.6688 38.6688 38.6688 -696.642 390.821 -1087.46 -1087.46
47925 291700 124.952 20.802 1.1448 38.6952 38.6952 38.6952 -710.573 372.086 -1082.66 -1082.66
47950 291800 129.466 24.5389 1.15152 38.6198 38.6198 38.6198 -706.356 385.527 -1091.88 -1091.88
47975 291900 137.211 121.898 1.16599 38.4593 38.4593 38.4593 -686.494 408.59 -1095.08 -1095.08
48000 292000 131.684 192.231 1.17874 38.3202 38.3202 38.3202 -703.868 392.133 -1096 -1096
48025 292100 132.14 134.058 1.18264 38.2781 38.2781 38.2781 -719.049 393.491 -1112.54 -1112.54
48050 292200 130.076 94.0983 1.18237 38.281 38.281 38.281 -730.159 387.344 -1117.5 -1117.5
48075 292300 126.94 84.4162 1.18262 38.2782 38.2782 38.2782 -740.232 378.006 -1118.24 -1118.24
48100 292400 129.501 95.2503 1.18439 38.2591 38.2591 38.2591 -734.122 385.632 -1119.75 -1119.75
48125 292500 133.739 154.613 1.18589 38.243 38.243 38.243 -711.936 398.252 -1110.19 -1110.19
48150 292600 132.559 153.738 1.18185 38.2865 38.2865 38.2865 -708.141 394.738 -1102.88 -1102.88
48175 292700 126.615 53.6329 1.17277 38.3851 38.3851 38.3851 -730.666 377.038 -1107.7 -1107.7
48200 292800 122.464 13.8759 1.16808 38.4363 38.4363 38.4363 -742.925 364.677 -1107.6 -1107.6
48225 292900 128.502 57.6919 1.17226 38.3906 38.3906 38.3906 -725.526 382.657 -1108.18 -1108.18
48250 293000 132.151 135.387 1.18109 38.2948 38.2948 38.2948 -714.175 393.523 -1107.7 -1107.7
48275 293100 133.184 148.522 1.18667 38.2347 38.2347 38.2347 -717.112 396.599 -1113.71 -1113.71
48300 293200 125.805 134.887 1.18678 38.2335 38.2335 38.2335 -738.716 374.626 -1113.34 -1113.34
48325 293300 127.379 93.5547 1.18312 38.2728 38.2728 38.2728 -738.663 379.312 -1117.97 -1117.97
48350 293400 130.291 69.1374 1.17988 38.3079 38.3079 38.3079 -732.108 387.984 -1120.09 -1120.09
48375 293500 130.875 67.4175 1.17995 38.3071 38.3071 38.3071 -731.313 389.724 -1121.04 -1121.04
48400 293600 128.508 103.305 1.18344 38.2694 38.2694 38.2694 -734.603 382.674 -1117.28 -1117.28
48425 293700 130.626 113.767 1.18723 38.2286 38.2286 38.2286 -731.882 388.982 -1120.86 -1120.86
48450 293800 133.956 154.499 1.18906 38.209 38.209 38.209 -717.529 398.897 -1116.43 -1116.43
48475 293900 131.092 152.936 1.18533 38.2491 38.2491 38.2491 -719.761 390.371 -1110.13 -1110.13
48500 294000 126.675 73.1144 1.17578 38.3523 38.3523 38.3523 -734.517 377.215 -1111.73 -1111.73
48525 294100 125.207 46.2656 1.16729 38.445 38.445 38.445 -733.404 372.845 -1106.25 -1106.25
48550 294200 131.386 78.6975 1.16348 38.487 38.487 38.487 -706.794 391.245 -1098.04 -1098.04
48575 294300 133.455 65.5892 1.16246 38.4982 38.4982 38.4982 -704.199 397.406 -1101.61 -1101.61
48600 294400 128.014 89.5063 1.16485 38.4719 38.4719 38.4719 -717.96 381.204 -1099.16 -1099.16
48625 294500 124.857 149.09 1.16865 38.4301 38.4301 38.4301 -719.339 371.803 -1091.14 -1091.14
48650 294600 133.691 134.056 1.16824 38.4346 38.4346 38.4346 -698.266 398.108 -1096.37 -1096.37
48675 294700 134.006 83.0375 1.16391 38.4823 38.4823 38.4823 -701.469 399.047 -1100.52 -1100.52
48700 294800 128.489 63.9446 1.15981 38.5276 38.5276 38.5276 -713.648 382.618 -1096.27 -1096.27
48725 294900 128.402 48.14 1.15948 38.5312 38.5312 38.5312 -717.311 382.36 -1099.67 -1099.67
48750 295000 131.453 90.6474 1.16477 38.4728 38.4728 38.4728 -709.109 391.445 -1100.55 -1100.55
48775 295100 137.135 141.654 1.17248 38.3883 38.3883 38.3883 -696.172 408.363 -1104.54 -1104.54
48800 295200 129.015 156.438 1.17663 38.3431 38.3431 38.3431 -718.303 384.186 -1102.49 -1102.49
48825 295300 131.011 45.8014 1.176 38.3499 38.3499 38.3499 -731.846 390.127 -1121.97 -1121.97
48850 295400 126.196 85.1234 1.17966 38.3102 38.3102 38.3102 -737.425 375.79 -1113.22 -1113.22
48875 295500 134.55 74.5416 1.18651 38.2363 38.2363 38.2363 -726.821 400.666 -1127.49 -1127.49
48900 295600 132.899 124.182 1.1958 38.137 38.137 38.137 -731.484 395.749 -1127.23 -1127.23
48925 295700 126.265 124.052 1.20385 38.0519 38.0519 38.0519 -756.512 375.995 -1132.51 -1132.51
48950 295800 129.69 122.791 1.20938 37.9938 37.9938 37.9938 -753.195 386.193 -1139.39 -1139.39
48975 295900 131.843 148.32 1.21233 37.9629 37.9629 37.9629 -745.832 392.607 -1138.44 -1138.44
49000 296000 132.924 107.252 1.21061 37.9809 37.9809 37.9809 -748.142 395.825 -1143.97 -1143.97
49025 296100 126.442 45.5627 1.20784 38.0099 38.0099 38.0099 -771.782 376.524 -1148.31 -1148.31
49050 296200 127.453 29.2195 1.211 37.9768 37.9768 37.9768 -776.388 379.533 -1155.92 -1155.92
49075 296300 130.811 119.517 1.22125 37.8703 37.8703 37.8703 -763.16 389.532 -1152.69 -1152.69
49100 296400 134.497 196.898 1.2302 37.7782 37.7782 37.7782 -749.701 400.51 -1150.21 -1150.21
49125 296500 128.721 147.037 1.22987 37.7816 37.7816 37.7816 -770.915 383.31 -1154.23 -1154.23
49150 296600 125.983 50.5936 1.22421 37.8398 37.8398 37.8398 -786.691 375.157 -1161.85 -1161.85
49175 296700 129.174 62.5434 1.22257 37.8566 37.8566 37.8566 -774.568 384.658 -1159.23 -1159.23
49200 296800 134.3 95.5942 1.22506 37.831 37.831 37.831 -761.675 399.921 -1161.6 -1161.6
49225 296900 130.185 129.261 1.22829 37.7979 37.7979 37.7979 -772.716 387.669 -1160.38 -1160.38
49250 297000 124.188 154.875 1.22832 37.7974 37.7974 37.7974 -784.866 369.811 -1154.68 -1154.68
49275 297100 126.686 151.918 1.22202 37.8623 37.8623 37.8623 -770.895 377.25 -1148.14 -1148.14
49300 297200 127.386 101.784 1.20997 37.9876 37.9876 37.9876 -762.513 379.333 -1141.85 -1141.85
49325 297300 130.958 46.5275 1.19716 38.1227 38.1227 38.1227 -747.069 389.972 -1137.04 -1137.04
49350 297400 130.615 55.0643 1.18918 38.2078 38.2078 38.2078 -735.416 388.95 -1124.37 -1124.37
49375 297500 131.893 61.6713 1.18628 38.2388 38.2388 38.2388 -727.732 392.754 -1120.49 -1120.49
49400 297600 131.703 86.9047 1.18747 38.2261 38.2261 38.2261 -726.971 392.19 -1119.16 -1119.16
49425 297700 124.883 124.612 1.18978 38.2012 38.2012 38.2012 -741.084 371.879 -1112.96 -1112.96
49450 297800 129.116 77.3717 1.19056 38.1929 38.1929 38.1929 -740.333 384.486 -1124.82 -1124.82
49475 297900 134.871 89.0424 1.19316 38.1651 38.1651 38.1651 -725.643 401.623 -1127.27 -1127.27
49500 298000 135.568 76.6922 1.19756 38.1183 38.1183 38.1183 -733.165 403.697 -1136.86 -1136.86
49525 298100 127.467 108.61 1.20464 38.0436 38.0436 38.0436 -757.601 379.574 -1137.17 -1137.17
49550 298200 128.568 155.354 1.21155 37.9711 37.9711 37.9711 -755.396 382.854 -1138.25 -1138.25
49575 298300 132.187 167.543 1.2127 37.9591 37.9591 37.9591 -742.971 393.632 -1136.6 -1136.6
49600 298400 136.327 62.8433 1.20739 38.0146 38.0146 38.0146 -743.865 405.958 -1149.82 -1149.82
